*CREATOR
msr_cutter.exe,[V5.28.00]
msr2csv.exe,[V5.28.00]

*STARTTIME
6/30/2016,10:34:52 AM,

*MODUL
NAME,MSR308918,MSR308918,MSR308918,MSR308918,MSR308918
*NAME
NAME,FH Logger,FH Logger,FH Logger,FH Logger,FH Logger

ID,[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24]

*CHANNEL
TIME,p,T_p,RH,T_RH,T

*UNIT
,mbar,°C,%,°C,°C

*LIMITS
ALARM,,,,,
RECRD,,,,,
LIMIT1,,,,,
LIMIT2,,,,,

*DATA
6/30/2016 2:49:34 PM.719,990.1,10.5,59.5,23.8299999237061,23.6
6/30/2016 2:49:35 PM.719,990.0,10.6000003814697,59.3,23.8199996948242,23.6
6/30/2016 2:49:36 PM.719,990.0,10.6000003814697,59.2,23.8099994659424,23.6
6/30/2016 2:49:37 PM.719,990.0,10.6000003814697,59.1,23.8299999237061,23.6
6/30/2016 2:49:38 PM.719,990.0,10.6000003814697,59.0,23.8199996948242,23.6
6/30/2016 2:49:39 PM.719,990.1,10.6000003814697,58.9,23.8299999237061,23.6
6/30/2016 2:49:40 PM.719,990.0,10.6000003814697,58.8,23.8400001525879,23.6
6/30/2016 2:49:41 PM.719,990.0,10.6000003814697,58.7,23.8199996948242,23.6
6/30/2016 2:49:42 PM.719,990.0,10.6000003814697,58.6,23.8199996948242,23.6
6/30/2016 2:49:43 PM.719,990.0,10.6000003814697,58.6,23.8299999237061,23.6
6/30/2016 2:49:44 PM.719,990.0,10.6000003814697,58.5,23.8199996948242,23.6
6/30/2016 2:49:45 PM.719,990.0,10.6000003814697,58.6,23.8199996948242,23.6
6/30/2016 2:49:46 PM.719,990.0,10.6000003814697,58.6,23.8199996948242,23.6
6/30/2016 2:49:47 PM.719,990.0,10.6000003814697,58.6,23.8099994659424,23.5
6/30/2016 2:49:48 PM.719,989.9,10.6000003814697,58.7,23.8299999237061,23.5
6/30/2016 2:49:49 PM.719,990.0,10.6000003814697,58.8,23.8299999237061,23.5
6/30/2016 2:49:50 PM.719,989.9,10.6000003814697,58.9,23.8199996948242,23.5
6/30/2016 2:49:51 PM.719,990.0,10.6000003814697,59.0,23.8099994659424,23.5
6/30/2016 2:49:52 PM.719,989.9,10.6000003814697,59.1,23.8400001525879,23.5
6/30/2016 2:49:53 PM.719,990.0,10.6000003814697,59.1,23.8099994659424,23.5
6/30/2016 2:49:54 PM.719,990.0,10.6000003814697,59.2,23.8199996948242,23.5
6/30/2016 2:49:55 PM.719,990.0,10.6999998092651,59.3,23.8199996948242,23.5
6/30/2016 2:49:56 PM.719,990.0,10.6999998092651,59.4,23.8299999237061,23.5
6/30/2016 2:49:57 PM.719,990.0,10.6999998092651,59.5,23.8099994659424,23.4
6/30/2016 2:49:58 PM.719,990.0,10.6999998092651,59.5,23.8099994659424,23.4
6/30/2016 2:49:59 PM.719,990.0,10.6999998092651,59.5,23.8199996948242,23.4
6/30/2016 2:50:00 PM.719,989.9,10.6999998092651,59.6,23.8400001525879,23.5
6/30/2016 2:50:01 PM.719,990.1,10.6999998092651,59.7,23.8299999237061,23.5
6/30/2016 2:50:02 PM.719,990.0,10.6999998092651,59.7,23.8299999237061,23.5
6/30/2016 2:50:03 PM.719,990.0,10.6999998092651,59.8,23.8099994659424,23.5
6/30/2016 2:50:04 PM.719,989.9,10.6999998092651,59.9,23.8299999237061,23.5
6/30/2016 2:50:05 PM.719,989.9,10.6999998092651,60.0,23.8400001525879,23.5
6/30/2016 2:50:06 PM.719,989.9,10.6999998092651,60.0,23.8400001525879,23.5
6/30/2016 2:50:07 PM.719,990.0,10.6999998092651,60.0,23.8400001525879,23.5
6/30/2016 2:50:08 PM.719,990.0,10.6999998092651,60.1,23.8299999237061,23.5
6/30/2016 2:50:09 PM.719,990.0,10.6999998092651,60.1,23.8199996948242,23.5
6/30/2016 2:50:10 PM.719,989.9,10.6999998092651,60.2,23.8199996948242,23.5
6/30/2016 2:50:11 PM.719,990.0,10.6999998092651,60.2,23.8400001525879,23.5
6/30/2016 2:50:12 PM.719,990.0,10.6999998092651,60.2,23.8400001525879,23.5
6/30/2016 2:50:13 PM.719,989.9,10.6999998092651,60.1,23.8400001525879,23.5
6/30/2016 2:50:14 PM.719,990.0,10.6999998092651,60.1,23.8400001525879,23.5
6/30/2016 2:50:15 PM.719,990.0,10.6999998092651,60.0,23.8400001525879,23.5
6/30/2016 2:50:16 PM.719,990.0,10.6999998092651,59.9,23.8199996948242,23.5
6/30/2016 2:50:17 PM.719,990.0,10.6999998092651,59.8,23.8199996948242,23.5
6/30/2016 2:50:18 PM.719,989.9,10.8000001907349,59.8,23.8099994659424,23.5
6/30/2016 2:50:19 PM.719,989.9,10.8000001907349,59.9,23.8099994659424,23.5
6/30/2016 2:50:20 PM.719,990.0,10.8000001907349,59.9,23.8199996948242,23.5
6/30/2016 2:50:21 PM.719,989.9,10.8000001907349,60.0,23.8299999237061,23.5
6/30/2016 2:50:22 PM.719,990.0,10.8000001907349,60.1,23.8099994659424,23.5
6/30/2016 2:50:23 PM.719,989.9,10.8000001907349,60.2,23.8199996948242,23.5
6/30/2016 2:50:24 PM.719,990.0,10.8000001907349,60.3,23.8199996948242,23.5
6/30/2016 2:50:25 PM.719,989.9,10.8000001907349,60.4,23.8299999237061,23.5
6/30/2016 2:50:26 PM.719,990.0,10.8000001907349,60.4,23.8199996948242,23.6
6/30/2016 2:50:27 PM.719,990.0,10.8000001907349,60.4,23.8199996948242,23.6
6/30/2016 2:50:28 PM.719,989.9,10.8000001907349,60.5,23.8199996948242,23.6
6/30/2016 2:50:29 PM.719,989.9,10.8000001907349,60.5,23.8500003814697,23.5
6/30/2016 2:50:30 PM.719,990.0,10.8000001907349,60.5,23.8600006103516,23.5
6/30/2016 2:50:31 PM.719,989.8,10.8000001907349,60.5,23.8400001525879,23.5
6/30/2016 2:50:32 PM.719,990.0,10.8000001907349,60.4,23.8199996948242,23.5
6/30/2016 2:50:33 PM.719,989.9,10.8000001907349,60.4,23.8199996948242,23.5
6/30/2016 2:50:34 PM.719,989.9,10.8000001907349,60.4,23.8400001525879,23.5
6/30/2016 2:50:35 PM.719,990.0,10.8000001907349,60.3,23.8199996948242,23.5
6/30/2016 2:50:36 PM.719,990.0,10.8000001907349,60.2,23.7900009155273,23.5
6/30/2016 2:50:37 PM.719,989.9,10.8000001907349,60.1,23.7999992370605,23.5
6/30/2016 2:50:38 PM.719,989.9,10.8000001907349,59.9,23.7999992370605,23.5
6/30/2016 2:50:39 PM.719,990.1,11,59.7,23.8199996948242,23.5
6/30/2016 2:50:40 PM.719,990.1,11,59.5,23.8199996948242,23.5
6/30/2016 2:50:41 PM.719,990.0,11,59.2,23.8400001525879,23.5
6/30/2016 2:50:42 PM.719,990.0,11,59.0,23.8199996948242,23.5
6/30/2016 2:50:43 PM.719,990.0,11,58.9,23.8299999237061,23.5
6/30/2016 2:50:44 PM.719,990.0,11,58.8,23.8199996948242,23.5
6/30/2016 2:50:45 PM.719,990.0,11,58.8,23.8299999237061,23.5
6/30/2016 2:50:46 PM.719,990.1,11,58.7,23.8199996948242,23.5
6/30/2016 2:50:47 PM.719,990.0,11,58.6,23.7999992370605,23.5
6/30/2016 2:50:48 PM.719,990.1,11,58.7,23.7900009155273,23.5
6/30/2016 2:50:49 PM.719,990.0,11,58.7,23.8299999237061,23.4
6/30/2016 2:50:50 PM.719,990.1,11,58.7,23.8099994659424,23.4
6/30/2016 2:50:51 PM.719,990.1,11,58.7,23.8099994659424,23.5
6/30/2016 2:50:52 PM.719,989.9,11,58.7,23.8099994659424,23.5
6/30/2016 2:50:53 PM.719,990.0,11,58.7,23.7999992370605,23.5
6/30/2016 2:50:54 PM.719,990.1,11,58.8,23.8099994659424,23.5
6/30/2016 2:50:55 PM.719,990.0,11,58.9,23.8099994659424,23.5
6/30/2016 2:50:56 PM.719,990.0,11,58.9,23.8099994659424,23.5
6/30/2016 2:50:57 PM.719,990.1,11,59.0,23.8099994659424,23.5
6/30/2016 2:50:58 PM.719,990.0,11,59.1,23.8099994659424,23.5
6/30/2016 2:50:59 PM.719,990.0,11,59.2,23.7999992370605,23.5
6/30/2016 2:51:00 PM.719,990.1,11,59.2,23.7999992370605,23.5
6/30/2016 2:51:01 PM.719,990.0,11.1000003814697,59.2,23.7999992370605,23.5
6/30/2016 2:51:02 PM.719,990.0,11.1000003814697,59.3,23.8199996948242,23.5
6/30/2016 2:51:03 PM.719,990.0,11.1000003814697,59.3,23.7999992370605,23.5
6/30/2016 2:51:04 PM.719,990.1,11.1000003814697,59.3,23.7999992370605,23.5
6/30/2016 2:51:05 PM.719,990.1,11.1000003814697,59.4,23.8199996948242,23.5
6/30/2016 2:51:06 PM.719,990.0,11.1000003814697,59.5,23.7900009155273,23.5
6/30/2016 2:51:07 PM.719,990.1,11.1000003814697,59.6,23.7999992370605,23.5
6/30/2016 2:51:08 PM.719,990.1,11.1000003814697,59.6,23.8199996948242,23.5
6/30/2016 2:51:09 PM.719,990.0,11.1000003814697,59.7,23.8199996948242,23.5
6/30/2016 2:51:10 PM.719,990.1,11.1000003814697,59.7,23.8199996948242,23.5
6/30/2016 2:51:11 PM.719,989.9,11.1000003814697,59.8,23.8199996948242,23.5
6/30/2016 2:51:12 PM.719,990.0,11.1000003814697,59.8,23.8400001525879,23.5
6/30/2016 2:51:13 PM.719,990.0,11.1000003814697,59.8,23.8199996948242,23.5
6/30/2016 2:51:14 PM.719,990.1,11.1000003814697,59.8,23.7999992370605,23.5
6/30/2016 2:51:15 PM.719,990.1,11.1000003814697,59.8,23.7999992370605,23.5
6/30/2016 2:51:16 PM.719,990.0,11.1000003814697,59.7,23.7999992370605,23.5
6/30/2016 2:51:17 PM.719,990.0,11.1000003814697,59.6,23.8199996948242,23.5
6/30/2016 2:51:18 PM.719,990.0,11.1000003814697,59.5,23.8199996948242,23.5
6/30/2016 2:51:19 PM.719,990.0,11.1000003814697,59.5,23.8199996948242,23.5
6/30/2016 2:51:20 PM.719,990.0,11.1000003814697,59.4,23.8099994659424,23.5
6/30/2016 2:51:21 PM.719,990.0,11.1999998092651,59.4,23.8099994659424,23.6
6/30/2016 2:51:22 PM.719,990.0,11.1999998092651,59.4,23.8099994659424,23.6
6/30/2016 2:51:23 PM.719,990.0,11.1999998092651,59.4,23.8199996948242,23.6
6/30/2016 2:51:24 PM.719,990.0,11.1999998092651,59.5,23.8199996948242,23.6
6/30/2016 2:51:25 PM.719,990.0,11.1999998092651,59.6,23.8199996948242,23.6
6/30/2016 2:51:26 PM.719,989.9,11.1999998092651,59.6,23.8400001525879,23.6
6/30/2016 2:51:27 PM.719,990.0,11.1999998092651,59.6,23.8400001525879,23.6
6/30/2016 2:51:28 PM.719,990.0,11.1999998092651,59.6,23.8199996948242,23.6
6/30/2016 2:51:29 PM.719,990.0,11.1999998092651,59.6,23.8099994659424,23.6
6/30/2016 2:51:30 PM.719,990.0,11.1999998092651,59.6,23.8299999237061,23.6
6/30/2016 2:51:31 PM.719,990.0,11.1999998092651,59.5,23.8199996948242,23.6
6/30/2016 2:51:32 PM.719,990.0,11.1999998092651,59.5,23.8400001525879,23.6
6/30/2016 2:51:33 PM.719,990.0,11.1999998092651,59.5,23.8299999237061,23.6
6/30/2016 2:51:34 PM.719,989.9,11.1999998092651,59.5,23.8600006103516,23.6
6/30/2016 2:51:35 PM.719,990.0,11.1999998092651,59.4,23.8400001525879,23.6
6/30/2016 2:51:36 PM.719,990.0,11.1999998092651,59.4,23.8600006103516,23.6
6/30/2016 2:51:37 PM.719,990.0,11.1999998092651,59.4,23.8500003814697,23.6
6/30/2016 2:51:38 PM.719,990.0,11.1999998092651,59.3,23.8600006103516,23.6
6/30/2016 2:51:39 PM.719,990.0,11.1999998092651,59.3,23.8400001525879,23.6
6/30/2016 2:51:40 PM.719,990.0,11.1999998092651,59.1,23.8199996948242,23.6
6/30/2016 2:51:41 PM.719,990.0,11.1999998092651,58.9,23.8400001525879,23.6
6/30/2016 2:51:42 PM.719,990.0,11.1999998092651,58.7,23.8299999237061,23.6
6/30/2016 2:51:43 PM.719,990.0,11.1999998092651,58.5,23.8099994659424,23.6
6/30/2016 2:51:44 PM.719,989.9,11.1999998092651,58.3,23.8199996948242,23.6
6/30/2016 2:51:45 PM.719,990.1,11.3000001907349,58.1,23.8199996948242,23.6
6/30/2016 2:51:46 PM.719,990.1,11.3000001907349,58.0,23.8099994659424,23.6
6/30/2016 2:51:47 PM.719,990.1,11.3000001907349,57.9,23.8199996948242,23.6
6/30/2016 2:51:48 PM.719,990.1,11.3000001907349,57.8,23.8500003814697,23.6
6/30/2016 2:51:49 PM.719,990.0,11.3000001907349,57.6,23.8400001525879,23.6
6/30/2016 2:51:50 PM.719,990.0,11.3000001907349,57.6,23.8400001525879,23.6
6/30/2016 2:51:51 PM.719,990.0,11.3000001907349,57.5,23.8299999237061,23.6
6/30/2016 2:51:52 PM.719,990.0,11.3000001907349,57.5,23.8600006103516,23.6
6/30/2016 2:51:53 PM.719,990.1,11.3000001907349,57.4,23.8500003814697,23.6
6/30/2016 2:51:54 PM.719,990.1,11.3000001907349,57.4,23.8400001525879,23.6
6/30/2016 2:51:55 PM.719,990.1,11.3000001907349,57.3,23.8400001525879,23.6
6/30/2016 2:51:56 PM.719,990.1,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:51:57 PM.719,990.1,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:51:58 PM.719,990.0,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:51:59 PM.719,990.0,11.3000001907349,57.4,23.8799991607666,23.6
6/30/2016 2:52:00 PM.719,990.0,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:52:01 PM.719,990.0,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:52:02 PM.719,989.9,11.3000001907349,57.4,23.8700008392334,23.6
6/30/2016 2:52:03 PM.719,990.0,11.3000001907349,57.4,23.8600006103516,23.6
6/30/2016 2:52:04 PM.719,990.0,11.3000001907349,57.4,23.8500003814697,23.5
6/30/2016 2:52:05 PM.719,990.0,11.3000001907349,57.4,23.8600006103516,23.5
6/30/2016 2:52:06 PM.719,990.0,11.3999996185303,57.3,23.8500003814697,23.5
6/30/2016 2:52:07 PM.719,990.0,11.3999996185303,57.3,23.8600006103516,23.5
6/30/2016 2:52:08 PM.719,990.1,11.3999996185303,57.3,23.8799991607666,23.5
6/30/2016 2:52:09 PM.719,990.0,11.3999996185303,57.3,23.8700008392334,23.5
6/30/2016 2:52:10 PM.719,989.9,11.3999996185303,57.3,23.8600006103516,23.5
6/30/2016 2:52:11 PM.719,990.0,11.3999996185303,57.3,23.8400001525879,23.5
6/30/2016 2:52:12 PM.719,990.0,11.3999996185303,57.3,23.8400001525879,23.4
6/30/2016 2:52:13 PM.719,990.0,11.3999996185303,57.4,23.8400001525879,23.4
6/30/2016 2:52:14 PM.719,989.9,11.3999996185303,57.5,23.8400001525879,23.4
6/30/2016 2:52:15 PM.719,990.0,11.3999996185303,57.5,23.8199996948242,23.4
6/30/2016 2:52:16 PM.719,990.0,11.3999996185303,57.5,23.8299999237061,23.4
6/30/2016 2:52:17 PM.719,990.1,11.3999996185303,57.5,23.8199996948242,23.4
6/30/2016 2:52:18 PM.719,990.0,11.3999996185303,57.6,23.8199996948242,23.4
6/30/2016 2:52:19 PM.719,990.0,11.3999996185303,57.6,23.8099994659424,23.4
6/30/2016 2:52:20 PM.719,990.0,11.3999996185303,57.6,23.7999992370605,23.4
6/30/2016 2:52:21 PM.719,990.0,11.3999996185303,57.7,23.7999992370605,23.4
6/30/2016 2:52:22 PM.719,990.0,11.3999996185303,57.8,23.8199996948242,23.4
6/30/2016 2:52:23 PM.719,990.1,11.3999996185303,57.9,23.7999992370605,23.4
6/30/2016 2:52:24 PM.719,989.9,11.3999996185303,57.9,23.7999992370605,23.4
6/30/2016 2:52:25 PM.719,990.0,11.3999996185303,58.1,23.8099994659424,23.4
6/30/2016 2:52:26 PM.719,990.0,11.3999996185303,58.2,23.7999992370605,23.4
6/30/2016 2:52:27 PM.719,990.0,11.3999996185303,58.3,23.7999992370605,23.4
6/30/2016 2:52:28 PM.719,990.1,11.3999996185303,58.4,23.8199996948242,23.4
6/30/2016 2:52:29 PM.719,990.1,11.3999996185303,58.5,23.8199996948242,23.4
6/30/2016 2:52:30 PM.719,990.1,11.5,58.7,23.8199996948242,23.4
6/30/2016 2:52:31 PM.719,990.0,11.5,58.8,23.8199996948242,23.4
6/30/2016 2:52:32 PM.719,990.0,11.5,58.8,23.8299999237061,23.4
6/30/2016 2:52:33 PM.719,990.0,11.5,58.5,23.7999992370605,23.4
6/30/2016 2:52:34 PM.719,990.0,11.5,58.3,23.7999992370605,23.4
6/30/2016 2:52:35 PM.719,989.9,11.5,58.3,23.7999992370605,23.4
6/30/2016 2:52:36 PM.719,990.0,11.5,58.4,23.8199996948242,23.4
6/30/2016 2:52:37 PM.719,990.0,11.5,58.5,23.7800006866455,23.4
6/30/2016 2:52:38 PM.719,990.2,11.5,58.5,23.8099994659424,23.4
6/30/2016 2:52:39 PM.719,990.0,11.5,58.6,23.8099994659424,23.4
6/30/2016 2:52:40 PM.719,990.0,11.5,58.7,23.8099994659424,23.4
6/30/2016 2:52:41 PM.719,989.9,11.5,58.8,23.8199996948242,23.4
6/30/2016 2:52:42 PM.719,990.0,11.5,58.9,23.7999992370605,23.4
6/30/2016 2:52:43 PM.719,990.0,11.5,59.0,23.7999992370605,23.5
6/30/2016 2:52:44 PM.719,989.9,11.5,59.1,23.8400001525879,23.5
6/30/2016 2:52:45 PM.719,990.0,11.5,59.2,23.8400001525879,23.5
6/30/2016 2:52:46 PM.719,990.0,11.5,59.3,23.8400001525879,23.5
6/30/2016 2:52:47 PM.719,990.0,11.5,59.4,23.8199996948242,23.5
6/30/2016 2:52:48 PM.719,990.0,11.5,59.4,23.8199996948242,23.5
6/30/2016 2:52:49 PM.719,990.0,11.5,59.3,23.8199996948242,23.5
6/30/2016 2:52:50 PM.719,990.0,11.5,59.2,23.8199996948242,23.5
6/30/2016 2:52:51 PM.719,990.0,11.5,59.1,23.8199996948242,23.5
6/30/2016 2:52:52 PM.719,990.0,11.5,59.2,23.8099994659424,23.5
6/30/2016 2:52:53 PM.719,989.9,11.6000003814697,59.2,23.8099994659424,23.5
6/30/2016 2:52:54 PM.719,990.0,11.6000003814697,59.3,23.8099994659424,23.5
6/30/2016 2:52:55 PM.719,990.0,11.6000003814697,59.3,23.7999992370605,23.5
6/30/2016 2:52:56 PM.719,990.0,11.6000003814697,59.3,23.7999992370605,23.5
6/30/2016 2:52:57 PM.719,989.9,11.6000003814697,59.3,23.8299999237061,23.5
6/30/2016 2:52:58 PM.719,990.0,11.6000003814697,59.3,23.8299999237061,23.5
6/30/2016 2:52:59 PM.719,990.0,11.6000003814697,59.3,23.8400001525879,23.5
6/30/2016 2:53:00 PM.719,990.1,11.6000003814697,59.4,23.8299999237061,23.5
6/30/2016 2:53:01 PM.719,990.0,11.6000003814697,59.4,23.8400001525879,23.5
6/30/2016 2:53:02 PM.719,990.0,11.6000003814697,59.3,23.8400001525879,23.5
6/30/2016 2:53:03 PM.719,990.0,11.6000003814697,59.3,23.8299999237061,23.5
6/30/2016 2:53:04 PM.719,990.0,11.6000003814697,59.2,23.8400001525879,23.5
6/30/2016 2:53:05 PM.719,990.0,11.6000003814697,59.1,23.8600006103516,23.5
6/30/2016 2:53:06 PM.719,990.0,11.6000003814697,59.0,23.8600006103516,23.6
6/30/2016 2:53:07 PM.719,990.0,11.6000003814697,58.9,23.8700008392334,23.6
6/30/2016 2:53:08 PM.719,990.0,11.6000003814697,58.7,23.8600006103516,23.6
6/30/2016 2:53:09 PM.719,989.9,11.6000003814697,58.6,23.8600006103516,23.6
6/30/2016 2:53:10 PM.719,990.0,11.6000003814697,58.5,23.8700008392334,23.6
6/30/2016 2:53:11 PM.719,989.9,11.6000003814697,58.4,23.8700008392334,23.6
6/30/2016 2:53:12 PM.719,989.9,11.6000003814697,58.3,23.8799991607666,23.6
6/30/2016 2:53:13 PM.719,990.0,11.6000003814697,58.3,23.8799991607666,23.6
6/30/2016 2:53:14 PM.719,990.0,11.6000003814697,58.2,23.9099998474121,23.6
6/30/2016 2:53:15 PM.719,990.0,11.6000003814697,58.1,23.9099998474121,23.6
6/30/2016 2:53:16 PM.719,990.0,11.6000003814697,58.0,23.8999996185303,23.6
6/30/2016 2:53:17 PM.719,990.0,11.6999998092651,57.8,23.8899993896484,23.6
6/30/2016 2:53:18 PM.719,990.0,11.6999998092651,57.7,23.8899993896484,23.6
6/30/2016 2:53:19 PM.719,990.0,11.6999998092651,57.5,23.8899993896484,23.6
6/30/2016 2:53:20 PM.719,989.9,11.6999998092651,57.5,23.8799991607666,23.6
6/30/2016 2:53:21 PM.719,990.0,11.6999998092651,57.4,23.8799991607666,23.6
6/30/2016 2:53:22 PM.719,989.9,11.6999998092651,57.3,23.8999996185303,23.6
6/30/2016 2:53:23 PM.719,990.0,11.6999998092651,57.3,23.9099998474121,23.6
6/30/2016 2:53:24 PM.719,990.0,11.6999998092651,57.3,23.8999996185303,23.6
6/30/2016 2:53:25 PM.719,990.0,11.6999998092651,57.2,23.8999996185303,23.6
6/30/2016 2:53:26 PM.719,990.0,11.6999998092651,57.2,23.9099998474121,23.6
6/30/2016 2:53:27 PM.719,990.1,11.6999998092651,57.2,23.8899993896484,23.6
6/30/2016 2:53:28 PM.719,990.0,11.6999998092651,57.2,23.8899993896484,23.6
6/30/2016 2:53:29 PM.719,990.0,11.6999998092651,57.2,23.8999996185303,23.6
6/30/2016 2:53:30 PM.719,989.9,11.6999998092651,57.2,23.8999996185303,23.7
6/30/2016 2:53:31 PM.719,990.0,11.6999998092651,57.2,23.9099998474121,23.7
6/30/2016 2:53:32 PM.719,989.9,11.6999998092651,57.2,23.9200000762939,23.7
6/30/2016 2:53:33 PM.719,990.0,11.6999998092651,57.2,23.9400005340576,23.7
6/30/2016 2:53:34 PM.719,990.0,11.6999998092651,57.2,23.9200000762939,23.7
6/30/2016 2:53:35 PM.719,990.0,11.6999998092651,57.3,23.9300003051758,23.7
6/30/2016 2:53:36 PM.719,990.0,11.6999998092651,57.3,23.9200000762939,23.7
6/30/2016 2:53:37 PM.719,990.0,11.6999998092651,57.4,23.9200000762939,23.7
6/30/2016 2:53:38 PM.719,990.0,11.6999998092651,57.5,23.9300003051758,23.7
6/30/2016 2:53:39 PM.719,990.0,11.6999998092651,57.5,23.9200000762939,23.7
6/30/2016 2:53:40 PM.719,989.9,11.6999998092651,57.6,23.9300003051758,23.7
6/30/2016 2:53:41 PM.719,989.9,11.8000001907349,57.7,23.9300003051758,23.7
6/30/2016 2:53:42 PM.719,990.1,11.8000001907349,57.9,23.9300003051758,23.7
6/30/2016 2:53:43 PM.719,989.9,11.8000001907349,58.0,23.9400005340576,23.7
6/30/2016 2:53:44 PM.719,990.0,11.8000001907349,58.0,23.9400005340576,23.7
6/30/2016 2:53:45 PM.719,990.0,11.8000001907349,58.1,23.9400005340576,23.7
6/30/2016 2:53:46 PM.719,990.0,11.8000001907349,58.2,23.9400005340576,23.7
6/30/2016 2:53:47 PM.719,990.0,11.8000001907349,58.3,23.9500007629395,23.8
6/30/2016 2:53:48 PM.719,990.1,11.8000001907349,58.3,23.9599990844727,23.7
6/30/2016 2:53:49 PM.719,990.0,11.8000001907349,58.3,23.9400005340576,23.7
6/30/2016 2:53:50 PM.719,990.0,11.8000001907349,58.4,23.9400005340576,23.8
6/30/2016 2:53:51 PM.719,989.9,11.8000001907349,58.3,23.9400005340576,23.7
6/30/2016 2:53:52 PM.719,990.0,11.8000001907349,58.2,23.9400005340576,23.7
6/30/2016 2:53:53 PM.719,990.0,11.8000001907349,58.1,23.9400005340576,23.6
6/30/2016 2:53:54 PM.719,990.0,11.8000001907349,58.0,23.9400005340576,23.6
6/30/2016 2:53:55 PM.719,990.0,11.8000001907349,58.0,23.9400005340576,23.6
6/30/2016 2:53:56 PM.719,990.0,11.8000001907349,57.7,23.9300003051758,23.6
6/30/2016 2:53:57 PM.719,990.0,11.8000001907349,57.6,23.9300003051758,23.6
6/30/2016 2:53:58 PM.719,990.0,11.8000001907349,57.7,23.8999996185303,23.6
6/30/2016 2:53:59 PM.719,990.0,11.8000001907349,57.6,23.8899993896484,23.5
6/30/2016 2:54:00 PM.719,990.0,11.8000001907349,57.5,23.8899993896484,23.5
6/30/2016 2:54:01 PM.719,990.1,11.8000001907349,57.3,23.8899993896484,23.5
6/30/2016 2:54:02 PM.719,990.0,11.8000001907349,57.1,23.8999996185303,23.5
6/30/2016 2:54:03 PM.719,990.0,11.8000001907349,57.1,23.9099998474121,23.5
6/30/2016 2:54:04 PM.719,990.0,11.8000001907349,57.1,23.8799991607666,23.5
6/30/2016 2:54:05 PM.719,990.0,11.8000001907349,57.3,23.8799991607666,23.5
6/30/2016 2:54:06 PM.719,990.0,11.8999996185303,57.4,23.8799991607666,23.5
6/30/2016 2:54:07 PM.719,990.0,11.8999996185303,57.6,23.8899993896484,23.5
6/30/2016 2:54:08 PM.719,990.0,11.8999996185303,57.7,23.8899993896484,23.5
6/30/2016 2:54:09 PM.719,989.9,11.8999996185303,57.9,23.8700008392334,23.5
6/30/2016 2:54:10 PM.719,990.0,11.8999996185303,58.0,23.8500003814697,23.5
6/30/2016 2:54:11 PM.719,990.0,11.8999996185303,58.2,23.8600006103516,23.5
6/30/2016 2:54:12 PM.719,990.1,11.8999996185303,58.3,23.8600006103516,23.5
6/30/2016 2:54:13 PM.719,990.0,11.8999996185303,58.4,23.8500003814697,23.5
6/30/2016 2:54:14 PM.719,990.0,11.8999996185303,58.6,23.8799991607666,23.5
6/30/2016 2:54:15 PM.719,989.9,11.8999996185303,58.7,23.8600006103516,23.5
6/30/2016 2:54:16 PM.719,989.9,11.8999996185303,58.8,23.8500003814697,23.5
6/30/2016 2:54:17 PM.719,989.9,11.8999996185303,58.9,23.8400001525879,23.5
6/30/2016 2:54:18 PM.719,989.9,11.8999996185303,59.0,23.8600006103516,23.5
6/30/2016 2:54:19 PM.719,990.0,11.8999996185303,59.0,23.8400001525879,23.5
6/30/2016 2:54:20 PM.719,990.0,11.8999996185303,58.8,23.8400001525879,23.5
6/30/2016 2:54:21 PM.719,990.0,11.8999996185303,58.6,23.8299999237061,23.5
6/30/2016 2:54:22 PM.719,990.0,11.8999996185303,58.3,23.8199996948242,23.5
6/30/2016 2:54:23 PM.719,990.0,11.8999996185303,58.0,23.8299999237061,23.5
6/30/2016 2:54:24 PM.719,990.0,11.8999996185303,57.8,23.8199996948242,23.5
6/30/2016 2:54:25 PM.719,990.0,11.8999996185303,57.5,23.8199996948242,23.5
6/30/2016 2:54:26 PM.719,990.0,11.8999996185303,57.3,23.8299999237061,23.5
6/30/2016 2:54:27 PM.719,989.9,11.8999996185303,57.2,23.8299999237061,23.5
6/30/2016 2:54:28 PM.719,989.9,11.8999996185303,57.1,23.8400001525879,23.5
6/30/2016 2:54:29 PM.719,989.9,12,57.1,23.8500003814697,23.5
6/30/2016 2:54:30 PM.719,990.0,12,57.1,23.8500003814697,23.5
6/30/2016 2:54:31 PM.719,990.0,12,57.2,23.8400001525879,23.5
6/30/2016 2:54:32 PM.719,989.9,12,57.3,23.8299999237061,23.6
6/30/2016 2:54:33 PM.719,990.0,12,57.4,23.8700008392334,23.6
6/30/2016 2:54:34 PM.719,989.9,12,57.5,23.8500003814697,23.6
6/30/2016 2:54:35 PM.719,989.9,12,57.5,23.8299999237061,23.6
6/30/2016 2:54:36 PM.719,989.9,12,57.6,23.8400001525879,23.6
