$STATE   370074   366993 16 17 56.00   41  5.85   87 54.50    192.0   369952   0.14  -0.30 -61.58   369989 996.28  35.83   369957   132    77  -760   369923   0.00  -0.01   1.04   367858   5.00     1
$STATE   375075   374992 16 18  4.00   41  5.85   87 54.50    194.0   374955   0.20   0.08 -61.56   374992 996.28  35.85   374959   129    86  -752   374926   0.00   0.00   1.04   373109   5.00     4
$STATE   380076   378991 16 18  8.00   41  5.85   87 54.50    194.0   379958   0.25  -0.01 -63.13   379995 996.23  35.88   379963   133    81  -745   379929   0.01  -0.01   1.05   378361   5.00     0
$STATE   385077   382992 16 18 12.00   41  5.85   87 54.50    196.0   384961   0.24   0.01 -63.41   384998 996.24  35.91   384966   135    83  -748   384932   0.00  -0.00   1.05   383613   5.00     2
$STATE   390078   386992 16 18 16.00   41  5.85   87 54.50    198.0   389964   0.25  -0.01 -63.43   390001 996.22  35.94   389969   134    81  -744   389935   0.01   0.01   1.05   388864   5.00     1
$STATE   395079   394974 16 18 24.00   41  5.85   87 54.50    197.0   394968   0.30   0.01 -63.42   395004 996.22  35.98   394972   136    85  -739   394939  -0.00   0.01   1.05   394117   5.00     3
$STATE   400080   398974 16 18 28.00   41  5.85   87 54.50    198.0   399971   0.33  -0.30 -63.34   400007 996.26  35.98   399975   135    78  -747   399942   0.01  -0.01   1.04   399368   5.00     1
$STATE   405081   402992 16 18 32.00   41  5.85   87 54.50    197.0   404974   0.34  -0.11 -63.34   405010 996.20  36.02   404978   139    82  -746   404945   0.01  -0.00   1.04   404620   5.00     1
$STATE   410082   406988 16 18 36.00   41  5.85   87 54.50    198.0   409977   0.36  -0.11 -63.92   410013 996.19  36.05   409981   139    81  -737   409948   0.01  -0.00   1.05   409872   5.00     0
$STATE   415083   414989 16 18 44.00   41  5.85   87 54.50    200.0   414980   0.27  -0.01 -63.91   415016 996.20  36.08   414984   138    80  -744   414951   0.01   0.00   1.04   409872   5.00     0
$STATE   420084   418987 16 18 48.00   41  5.85   87 54.50    199.0   419983   1.07  -1.83 -62.65   420020 996.26  36.10   419988   132    62  -747   419954   0.03  -0.04   1.08   415123   5.00     1
$STATE   425085   422988 16 18 52.00   41  5.85   87 54.50    198.0   424986   0.46  -0.04 -75.01   425022 996.18  36.15   424990   154    48  -752   424957   0.01   0.00   1.04   420376   5.00     2
$STATE   430086   427012 16 18 56.00   41  5.85   87 54.50    197.0   429989   0.42  -0.06 -75.04   430026 996.13  36.17   429993   156    50  -753   429960   0.01  -0.00   1.05   425627   5.00     1
$STATE   435087   434996 16 19  4.00   41  5.85   87 54.50    193.0   434992   0.42  -0.09 -75.02   435029 996.16  36.18   434996   156    49  -747   434963   0.01   0.00   1.04   430879   5.00     1
$STATE   440088   439010 16 19  8.00   41  5.86   87 54.50    190.0   439996   0.35  -0.09 -75.49   440032 996.19  36.20   440000   155    49  -744   439966   0.01  -0.00   1.04   436131   5.00     3
$STATE   445089   443009 16 19 12.00   41  5.86   87 54.50    190.0   444999 -11.41  -2.64 -126.23   445036 996.17  36.24   445004   146   -11  -643   444970  -0.27   0.14   0.92   441383   5.00     2
$STATE   450090   446995 16 19 16.00   41  5.86   87 54.50    191.0   450003 -24.42  15.47 -134.63   450039 996.21  36.22   450007     6   126  -646   449973  -0.45   0.30   0.99   446634   5.00     3
$STATE   455091   454999 16 19 24.00   41  5.86   87 54.50    190.0   455004   5.37   0.72   9.49   455041 996.25  36.25   455009  -152   -18  -660   454976   0.22  -0.05   1.01   451886   5.00     3
$STATE   460092   459209 16 19 28.00   41  5.86   87 54.50    187.0   460007   1.36   0.86   3.96   460043 996.24  36.28   460011  -144     2  -673   459979   0.03   0.02   1.05   457138   5.00     2
$STATE   465093   463245 16 19 32.00   41  5.86   87 54.50    186.0   465010   1.30   0.78   3.99   465046 996.29  36.32   465014  -142     3  -674   464982   0.02   0.01   1.04   462389   5.00     1
$STATE   470094   467175 16 19 36.00   41  5.86   87 54.50    185.0   470013   1.24   0.85   3.85   470049 996.30  36.34   470018  -146     7  -668   469985   0.02   0.01   1.04   467641   5.00     1
$STATE   475095   471110 16 19 40.00   41  5.86   87 54.50    184.0   475017   0.91   2.85  10.98   475054 996.23  36.36   475021  -191    24  -641   474988  -0.00   0.02   0.93   472893   5.00     2
$STATE   480096   479164 16 19 48.00   41  5.86   87 54.50    185.0   480020   0.35   0.22  64.82   480057 996.16  36.39   480025  -297   -68  -798   479991   0.01  -0.01   1.04   478144   5.00     0
$STATE   485097   483156 16 19 52.00   41  5.86   87 54.50    184.0   485024   0.41  -0.34  64.46   485060 996.17  36.39   485028  -294   -66  -795   484994   0.01  -0.01   1.04   483396   5.00     0
$STATE   490098   487143 16 19 56.00   41  5.86   87 54.50    184.0   490027   0.42  -0.33  64.08   490063 996.15  36.42   490031  -296   -71  -799   489998   0.01  -0.01   1.05   488648   5.00     3
$STATE   495099   491116 16 20  0.00   41  5.86   87 54.50    184.0   495030   0.41  -0.32  63.70   495067 996.23  36.45   495034  -293   -66  -801   495001   0.01  -0.01   1.04   493900   5.00     3
$STATE   500100   499152 16 20  8.00   41  5.86   87 54.50    184.0   500033   0.35  -0.22  66.20   500070 996.18  36.48   500037  -300   -79  -801   500004   0.01  -0.00   1.04   499152   5.00     2
$STATE   505101   503163 16 20 12.00   41  5.86   87 54.50    184.0   505036   0.32  -0.24  66.20   505072 996.14  36.52   505041  -297   -86  -801   505007  -0.00  -0.01   1.04   504404   5.00     1
$STATE   510102   507135 16 20 16.00   41  5.86   87 54.50    185.0   510039   0.32  -0.24  66.05   510076 996.21  36.57   510044  -298   -86  -805   510010   0.01  -0.01   1.04   509655   5.00     0
$STATE   515103   511158 16 20 20.00   41  5.86   87 54.50    185.0   515043   0.31  -0.25  65.96   515079 996.19  36.56   515047  -297   -83  -798   515013   0.01  -0.01   1.04   514907   5.00     2
$STATE   520104   519155 16 20 28.00   41  5.86   87 54.50    186.0   520046   0.34  -0.22  65.97   520082 996.17  36.59   520050  -298   -88  -801   520017   0.00  -0.01   1.04   514907   5.00     2
$STATE   525105   523163 16 20 32.00   41  5.86   87 54.50    186.0   525049   0.35  -0.22  65.93   525085 996.17  36.63   525053  -298   -84  -804   525020   0.01  -0.00   1.04   520159   5.00     2
$STATE   530106   527144 16 20 36.00   41  5.86   87 54.50    187.0   530052   0.20  -0.26  56.74   530088 996.17  36.62   530056  -289   -41  -897   530023  -0.00  -0.01   1.04   525411   5.00     1
$STATE   535107   531201 16 20 40.00   41  5.86   87 54.50    187.0   535055   0.43  -0.37  45.73   535092 996.11  36.65   535059  -268    30  -837   535026   0.01  -0.01   1.04   530662   5.00     1
$STATE   540108   539197 16 20 48.00   41  5.86   87 54.50    188.0   540058   0.42  -0.33  45.72   540095 996.16  36.69   540062  -270    30  -841   540029   0.01  -0.01   1.04   535914   5.00     2
$STATE   545109   543199 16 20 52.00   41  5.86   87 54.50    188.0   545061   0.42  -0.32  45.72   545098 996.17  36.72   545066  -270    31  -837   545032   0.01  -0.01   1.05   541166   5.00     2
$STATE   550110   547201 16 20 56.00   41  5.86   87 54.50    188.0   550064   0.41  -0.33  45.72   550101 996.18  36.73   550069  -268    31  -838   550036   0.01  -0.01   1.05   546417   5.00     0
$STATE   555111   551197 16 21  0.00   41  5.86   87 54.50    188.0   555068   0.47  -0.39  45.70   555105 996.16  36.77   555072  -268    33  -831   555039   0.01  -0.01   1.04   551669   5.00     3
$STATE   560112   559223 16 21  8.00   41  5.86   87 54.50    188.0   560071   0.45  -0.39  45.71   560108 996.18  36.79   560075  -266    31  -834   560042   0.01  -0.01   1.05   556921   5.00     0
$STATE   565113   563226 16 21 12.00   41  5.86   87 54.50    188.0   565074   0.46  -0.36  45.70   565111 996.16  36.85   565078  -268    30  -838   565045   0.01  -0.01   1.04   562173   5.00     2
$STATE   570114   567200 16 21 16.00   41  5.86   87 54.50    188.0   570077   0.46  -0.37  45.66   569914 996.17  36.84   570082  -268    29  -838   570048   0.01  -0.01   1.04   567425   5.00     1
$STATE   575115   571192 16 21 20.00   41  5.86   87 54.50    189.0   575080   0.47  -0.38  45.63   574917 996.15  36.85   575085  -266    29  -834   575051   0.01  -0.01   1.04   573502   5.00  2604
$STATE   580116   579228 16 21 28.00   41  5.86   87 54.50    190.0   580084   0.46  -0.38  45.61   579921 996.11  36.88   580088  -270    28  -838   580055   0.01  -0.01   1.04   578750   5.00     1
